type,bom_ref,license-id,group,author,name,version,purl,path,description,vcs-url,vcs-comment,website-url,website-comment,issue-tracker-url,issue-tracker-comment,distribution-url,distribution-comment,hash-alg,hash-value,author-email,deprecated-status,deprecation-reason,timestamp
library,git-raw-commits@2.0.11,MIT,,Steve Mao,git-raw-commits,2.0.11,pkg:npm/git-raw-commits@2.0.11,node_modules/git-raw-commits,Get raw git commits out of your repository using git-log(1),git+https://github.com/conventional-changelog/conventional-changelog.git,"as detected from PackageJson property ""repository.url""",https://github.com/conventional-changelog/conventional-changelog/tree/master/packages/git-raw-commits#readme,"as detected from PackageJson property ""homepage""",https://github.com/conventional-changelog/conventional-changelog/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/git-raw-commits/-/git-raw-commits-2.0.11.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,56772d161c3ec5f8fc55ad71b5f12a0940f65c3adb00f489c7e852ac4e4aedf19d8d9aee5bb5d5f903ab37b2c5fd1272beca51883d88d1ab16b31169d326b6e8,maochenyan@gmail.com,active,Active in npm registory,2025-02-12T21:26:36.502Z
library,git-remote-origin-url@2.0.0,MIT,,Sindre Sorhus,git-remote-origin-url,2.0.0,pkg:npm/git-remote-origin-url@2.0.0,node_modules/git-remote-origin-url,Get the remote origin url of a git repository,git+https://github.com/sindresorhus/git-remote-origin-url.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/git-remote-origin-url#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/git-remote-origin-url/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/git-remote-origin-url/-/git-remote-origin-url-2.0.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,794f861ab66071c34972c0c7e4b9174773c1f4cf79f21c5ceec6c0f031498ebbfd8f82f63ff7997ca84cf900fac32ce98aff9bd41a4ad17ad80b1928bed8d22f,sindresorhus@gmail.com,active,Active in npm registory,2023-06-16T22:40:27.274Z
library,gitconfiglocal@1.0.0,,,Ryan Day,gitconfiglocal,1.0.0,pkg:npm/gitconfiglocal@1.0.0,node_modules/gitconfiglocal,parse the .git/config file into a useful data structure,git://github.com/soldair/node-gitconfiglocal.git,"as detected from PackageJson property ""repository.url""",https://github.com/soldair/node-gitconfiglocal#readme,"as detected from PackageJson property ""homepage""",https://github.com/soldair/node-gitconfiglocal/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/gitconfiglocal/-/gitconfiglocal-1.0.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,b292d45de4c0547c43b4ab0973c164155805b4c74437da8f1a92f6dd57d21f1e1f3f8f83b34f7b2172efca66e70c7f059e6c57e4dafd6cfc3703e010ea658469,,active,Active in npm registory,2022-06-18T12:24:13.683Z
library,ini@1.3.8,ISC,,Isaac Z. Schlueter,ini,1.3.8,pkg:npm/ini@1.3.8,node_modules/ini,An ini encoder/decoder for node,git://github.com/isaacs/ini.git,"as detected from PackageJson property ""repository.url""",https://github.com/isaacs/ini#readme,"as detected from PackageJson property ""homepage""",https://github.com/isaacs/ini/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/ini/-/ini-1.3.8.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,255ff2ba0576bb35b988c4528990320ed41dfa7c6d5278de2edd1a70d770f7c90a2ebbee455c81f34b6c444384ef2bc65606a5859e913570a61079142812b17b,i@izs.me,active,Active in npm registory,2025-05-14T20:03:39.468Z
library,pify@2.3.0,MIT,,Sindre Sorhus,pify,2.3.0,pkg:npm/pify@2.3.0,node_modules/pify,Promisify a callback-style function,git+https://github.com/sindresorhus/pify.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/pify#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/pify/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/pify/-/pify-2.3.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,b9d82c018f9f4e7befee423b69ac5bab058d6f4007881d2a04ef3d3d928f9284e618e81d6eb1c3283fb40765f8b937c9fc54f5474f6bf604ec8d48cd268b6ea2,sindresorhus@gmail.com,active,Active in npm registory,2023-06-17T00:08:09.166Z
library,git-semver-tags@4.1.1,MIT,,Steve Mao,git-semver-tags,4.1.1,pkg:npm/git-semver-tags@4.1.1,node_modules/git-semver-tags,Get all git semver tags of your repository in reverse chronological order,git+https://github.com/conventional-changelog/conventional-changelog.git,"as detected from PackageJson property ""repository.url""",https://github.com/conventional-changelog/conventional-changelog/tree/master/packages/git-semver-tags#readme,"as detected from PackageJson property ""homepage""",https://github.com/conventional-changelog/conventional-changelog/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/git-semver-tags/-/git-semver-tags-4.1.1.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,396c8cb79cc17bbc45b3cbe094c9a133d9514330962f75a31edc4d35f253327806ca6ee90b5921f2c3fa8debdfc9d27a2cfdd9bc6c5f6fa0016203d43349adb0,maochenyan@gmail.com,active,Active in npm registory,2025-02-12T21:26:42.900Z
library,git-semver-tags@4.1.1|semver@6.3.1,ISC,,GitHub Inc.,semver,6.3.1,pkg:npm/semver@6.3.1,node_modules/git-semver-tags/node_modules/semver,The semantic version parser used by npm.,git+https://github.com/npm/node-semver.git,"as detected from PackageJson property ""repository.url""",https://github.com/npm/node-semver#readme,"as detected from PackageJson property ""homepage""",https://github.com/npm/node-semver/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/semver/-/semver-6.3.1.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,051ed5bc30951cefaadb10445ac9314ba0c9135a919dbec3c7352ba206fbd425a849f89c07162c88019df8a9749a6abf329ac6f7202b464cab4314cee978cccc,,active,Active in npm registory,2025-05-14T20:04:22.201Z
library,normalize-package-data@3.0.3,BSD-2-Clause,,Meryn Stol,normalize-package-data,3.0.3,pkg:npm/normalize-package-data@3.0.3,node_modules/normalize-package-data,Normalizes data that can be found in package.json files.,git://github.com/npm/normalize-package-data.git,"as detected from PackageJson property ""repository.url""",https://github.com/npm/normalize-package-data#readme,"as detected from PackageJson property ""homepage""",https://github.com/npm/normalize-package-data/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/normalize-package-data/-/normalize-package-data-3.0.3.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,a765b5b20aa28f7ccc332442d3aec3835e9b7f3547fb0ee1c9e826a48bd9e09363aad18e54022f2e68c1c77c8fed84def6f289824a0d38f8f0406a200e831714,merynstol@gmail.com,active,Active in npm registory,2025-05-14T20:03:19.631Z
library,is-core-module@2.16.1,MIT,,Jordan Harband,is-core-module,2.16.1,pkg:npm/is-core-module@2.16.1,node_modules/is-core-module,Is this specifier a node.js core module?,git+https://github.com/inspect-js/is-core-module.git,"as detected from PackageJson property ""repository.url""",https://github.com/inspect-js/is-core-module,"as detected from PackageJson property ""homepage""",https://github.com/inspect-js/is-core-module/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/is-core-module/-/is-core-module-2.16.1.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,51fa1e300e9f209f304d81445237a59da188ebbbfaf8deea5c912f42e2066bdf65e31b02aee498395490d2e3c0367e1d0339bc96460f68a2ebae28cbabbc76df,ljharb@gmail.com,active,Active in npm registory,2024-12-21T21:23:27.438Z
library,hasown@2.0.2,MIT,,Jordan Harband,hasown,2.0.2,pkg:npm/hasown@2.0.2,node_modules/hasown,A robust~ ES3 compatible~ has own property predicate.,git+https://github.com/inspect-js/hasOwn.git,"as detected from PackageJson property ""repository.url""",https://github.com/inspect-js/hasOwn#readme,"as detected from PackageJson property ""homepage""",https://github.com/inspect-js/hasOwn/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/hasown/-/hasown-2.0.2.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,d21254f5208fbe633320175916a34f5d66ba76a87b59d1f470823dcbe0b24bcac6de72f8f01725adaf4798a8555541f23d6347e58ef10f0001edb7e04a391431,ljharb@gmail.com,active,Active in npm registory,2024-03-10T17:38:25.538Z
library,function-bind@1.1.2,MIT,,Raynos,function-bind,1.1.2,pkg:npm/function-bind@1.1.2,node_modules/function-bind,Implementation of Function.prototype.bind,git+https://github.com/Raynos/function-bind.git,"as detected from PackageJson property ""repository.url""",https://github.com/Raynos/function-bind,"as detected from PackageJson property ""homepage""",https://github.com/Raynos/function-bind/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/function-bind/-/function-bind-1.1.2.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,ed71cdc47eea5fdc46e66230c6486e993a31fcc21135c3a00ebc56b0cb76a40af6dd61e9e8cad194dec50521690a9afea153b417be38894811f369c931f1b648,raynos2@gmail.com,active,Active in npm registory,2023-10-12T19:08:19.863Z
library,semver@7.7.1,ISC,,GitHub Inc.,semver,7.7.1,pkg:npm/semver@7.7.1,node_modules/semver,The semantic version parser used by npm.,git+https://github.com/npm/node-semver.git,"as detected from PackageJson property ""repository.url""",https://github.com/npm/node-semver#readme,"as detected from PackageJson property ""homepage""",https://github.com/npm/node-semver/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/semver/-/semver-7.7.1.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,865abcb407e7d26ffad69e0155170fcc81abe8b2a2330a3854ce9d1a2ea9b78a9c46498dcd3716aba782123121faa5e390c0ef3e53851521b0423a046ba83230,,active,Active in npm registory,2025-05-14T20:04:22.201Z
library,validate-npm-package-license@3.0.4,Apache-2.0,,Kyle E. Mitchell,validate-npm-package-license,3.0.4,pkg:npm/validate-npm-package-license@3.0.4,node_modules/validate-npm-package-license,Give me a string and I'll tell you if it's a valid npm package license string,git+https://github.com/kemitchell/validate-npm-package-license.js.git,"as detected from PackageJson property ""repository.url""",https://github.com/kemitchell/validate-npm-package-license.js#readme,"as detected from PackageJson property ""homepage""",https://github.com/kemitchell/validate-npm-package-license.js/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/validate-npm-package-license/-/validate-npm-package-license-3.0.4.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,0e92a6d948bfc4deff1d0282b69671a11581859f59d24aadca01bc5c280d43c6650e7c6e4265a18f9eba8fc7cde02bb7fc999b86c0e8edf70026ae2cf61dbb13,kyle@kemitchell.com,active,Active in npm registory,2022-06-28T08:28:46.613Z
library,spdx-correct@3.2.0,Apache-2.0,,,spdx-correct,3.2.0,pkg:npm/spdx-correct@3.2.0,node_modules/spdx-correct,correct invalid SPDX expressions,git+https://github.com/jslicense/spdx-correct.js.git,"as detected from PackageJson property ""repository.url""",https://github.com/jslicense/spdx-correct.js#readme,"as detected from PackageJson property ""homepage""",https://github.com/jslicense/spdx-correct.js/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/spdx-correct/-/spdx-correct-3.2.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,90df5d25bbe7c921d42c896e0c7cb7d961d152edce83b07db1b63bb6c14b72d42422a9cc877844ad881d3234d8baa99c5d7fa52b94f596752ddc6ef336cc2664,,active,Active in npm registory,2023-03-07T01:53:18.477Z
library,spdx-expression-parse@3.0.1,MIT,,Kyle E. Mitchell,spdx-expression-parse,3.0.1,pkg:npm/spdx-expression-parse@3.0.1,node_modules/spdx-expression-parse,parse SPDX license expressions,git+https://github.com/jslicense/spdx-expression-parse.js.git,"as detected from PackageJson property ""repository.url""",https://github.com/jslicense/spdx-expression-parse.js#readme,"as detected from PackageJson property ""homepage""",https://github.com/jslicense/spdx-expression-parse.js/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/spdx-expression-parse/-/spdx-expression-parse-3.0.1.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,71ba87ba7b105a724d13a2a155232c31e1f91ff2fd129ca66f3a93437b8bc0d08b675438f35a166a87ea1fb9cee95d3bc655f063a3e141d43621e756c7f64ae1,kyle@kemitchell.com,active,Active in npm registory,2023-11-21T19:39:43.702Z
library,spdx-license-ids@3.0.21,CC0-1.0,,Shinnosuke Watanabe,spdx-license-ids,3.0.21,pkg:npm/spdx-license-ids@3.0.21,node_modules/spdx-license-ids,A list of SPDX license identifiers,git+https://github.com/jslicense/spdx-license-ids.git,"as detected from PackageJson property ""repository.url""",https://github.com/jslicense/spdx-license-ids#readme,"as detected from PackageJson property ""homepage""",https://github.com/jslicense/spdx-license-ids/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/spdx-license-ids/-/spdx-license-ids-3.0.21.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,06f83ff05e577a98677522b725f7da46a753fa0ca17ea20fc031e95fcd2d26b17c410458328f2c34c79a6760e9e7e8e1c0a9d49883b214541f1d1923266e675e,,active,Active in npm registory,2025-01-15T02:49:08.492Z
library,spdx-exceptions@2.5.0,CC-BY-3.0,,The Linux Foundation,spdx-exceptions,2.5.0,pkg:npm/spdx-exceptions@2.5.0,node_modules/spdx-exceptions,list of SPDX standard license exceptions,git+https://github.com/kemitchell/spdx-exceptions.json.git,"as detected from PackageJson property ""repository.url""",https://github.com/kemitchell/spdx-exceptions.json#readme,"as detected from PackageJson property ""homepage""",https://github.com/kemitchell/spdx-exceptions.json/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/spdx-exceptions/-/spdx-exceptions-2.5.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,3e2538dabfb13b851b512d5bba8dcb3c992394eef8df45e7e5254085da73cec3c7b236d855f9679c57404e069b9cbb9d7be0aabb6e69e8dfa0da5c3f3c5b1ae3,,active,Active in npm registory,2024-02-15T03:06:38.787Z
library,read-pkg-up@3.0.0,MIT,,Sindre Sorhus,read-pkg-up,3.0.0,pkg:npm/read-pkg-up@3.0.0,node_modules/read-pkg-up,Read the closest package.json file,git+https://github.com/sindresorhus/read-pkg-up.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/read-pkg-up#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/read-pkg-up/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/read-pkg-up/-/read-pkg-up-3.0.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,605cc5ad5be90ba7eb175b33f29b281c304617b7cb3dcfa596affc341e37a1a82a5a4c7c6abe7362db13391b4e8f0f56d911cba563fecd35b006f7f56c299c4b,sindresorhus@gmail.com,active,Active in npm registory,2023-11-04T09:32:35.174Z
library,read-pkg-up@3.0.0|find-up@2.1.0,MIT,,Sindre Sorhus,find-up,2.1.0,pkg:npm/find-up@2.1.0,node_modules/read-pkg-up/node_modules/find-up,Find a file by walking up parent directories,git+https://github.com/sindresorhus/find-up.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/find-up#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/find-up/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/find-up/-/find-up-2.1.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,356ce49348d226d4edd3cf8504532f5e87999ce243fa34edb1198161b008cc9757ea5edd2e047b093b9b08ce7f78374f501bcb09e55ab0fd5badf551ffdfc465,sindresorhus@gmail.com,active,Active in npm registory,2023-11-16T12:22:36.697Z
library,read-pkg-up@3.0.0|locate-path@2.0.0,MIT,,Sindre Sorhus,locate-path,2.0.0,pkg:npm/locate-path@2.0.0,node_modules/read-pkg-up/node_modules/locate-path,Get the first path that exists on disk of multiple paths,git+https://github.com/sindresorhus/locate-path.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/locate-path#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/locate-path/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/locate-path/-/locate-path-2.0.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,3422369220e4c91ed57842a6dbb29d6bf8901f22897b506ed059536d8a770aa26efbd2057bd6cbc808ccc5fe590c36c483e88c3f3079cd8c944d29bcc154ca98,sindresorhus@gmail.com,active,Active in npm registory,2023-06-17T00:12:11.255Z
library,read-pkg-up@3.0.0|p-locate@2.0.0,MIT,,Sindre Sorhus,p-locate,2.0.0,pkg:npm/p-locate@2.0.0,node_modules/read-pkg-up/node_modules/p-locate,Get the first fulfilled promise that satisfies the provided testing function,git+https://github.com/sindresorhus/p-locate.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/p-locate#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/p-locate/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/p-locate/-/p-locate-2.0.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,9d08daee6ee048ab9ec285517a7e390ad55f38347772b377828550d030d9f4ddf21f182992e06166ab1a8a8b52411ac00d4ae77b7e3aa5e63b913dd34800b292,sindresorhus@gmail.com,active,Active in npm registory,2023-06-22T16:33:30.238Z
library,read-pkg-up@3.0.0|p-limit@1.3.0,MIT,,Sindre Sorhus,p-limit,1.3.0,pkg:npm/p-limit@1.3.0,node_modules/read-pkg-up/node_modules/p-limit,Run multiple promise-returning & async functions with limited concurrency,git+https://github.com/sindresorhus/p-limit.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/p-limit#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/p-limit/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/p-limit/-/p-limit-1.3.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,bef717b0b009f43af9ad038f93bb68650649029065d8ae09e9d00d4ac12e87a408e3525872c4bfaa14c66bd12b2145202b758d428258bf2971be3aa68aa100f5,sindresorhus@gmail.com,active,Active in npm registory,2025-02-27T17:02:13.000Z
library,read-pkg-up@3.0.0|p-try@1.0.0,MIT,,Sindre Sorhus,p-try,1.0.0,pkg:npm/p-try@1.0.0,node_modules/read-pkg-up/node_modules/p-try,`Promise#try()` ponyfill - Starts a promise chain,git+https://github.com/sindresorhus/p-try.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/p-try#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/p-try/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/p-try/-/p-try-1.0.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,5357ad358b8c268233dd95d2aebc92163b1741358ec76fe3762f3a2feda946fa61fea30a2fab1b70261d1f6ddfaac6e6f131f61a7d0ec9ba53e1e485942547c3,sindresorhus@gmail.com,active,Active in npm registory,2022-06-23T05:53:30.738Z
library,read-pkg-up@3.0.0|path-exists@3.0.0,MIT,,Sindre Sorhus,path-exists,3.0.0,pkg:npm/path-exists@3.0.0,node_modules/read-pkg-up/node_modules/path-exists,Check if a path exists,git+https://github.com/sindresorhus/path-exists.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/path-exists#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/path-exists/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/path-exists/-/path-exists-3.0.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,6e90bb198c220d8438c182def8503c96146385008c7101ae4a0186a83920fd07ab456c3d0a61914f4892395452649dbd34c2d9808cea6a58c9eb7a1a2f834825,sindresorhus@gmail.com,active,Active in npm registory,2024-10-22T17:26:44.383Z
library,read-pkg@3.0.0,MIT,,Sindre Sorhus,read-pkg,3.0.0,pkg:npm/read-pkg@3.0.0,node_modules/read-pkg,Read a package.json file,git+https://github.com/sindresorhus/read-pkg.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/read-pkg#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/read-pkg/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/read-pkg/-/read-pkg-3.0.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,04babf7023bdb70a3e9418224d836a0fa19db4af2ce0da5a5ab97afeb08ef70d13512f28265edc993a0e65f45896529321263a9edd54ee3439ddbae62aa63a04,sindresorhus@gmail.com,active,Active in npm registory,2023-11-16T08:39:25.451Z
library,read-pkg@3.0.0|normalize-package-data@2.5.0,BSD-2-Clause,,Meryn Stol,normalize-package-data,2.5.0,pkg:npm/normalize-package-data@2.5.0,node_modules/read-pkg/node_modules/normalize-package-data,Normalizes data that can be found in package.json files.,git://github.com/npm/normalize-package-data.git,"as detected from PackageJson property ""repository.url""",https://github.com/npm/normalize-package-data#readme,"as detected from PackageJson property ""homepage""",https://github.com/npm/normalize-package-data/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/normalize-package-data/-/normalize-package-data-2.5.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,ff908c3774f44785d38f80dc19a7b1a3eae8652752156ff400e39344eae3c73086d70ad65c4b066d129ebe39482fe643138b19949af9103e185b4caa9a42be78,merynstol@gmail.com,active,Active in npm registory,2025-05-14T20:03:19.631Z
library,read-pkg@3.0.0|hosted-git-info@2.8.9,ISC,,Rebecca Turner,hosted-git-info,2.8.9,pkg:npm/hosted-git-info@2.8.9,node_modules/read-pkg/node_modules/hosted-git-info,Provides metadata and conversions from repository urls for Github~ Bitbucket and Gitlab,git+https://github.com/npm/hosted-git-info.git,"as detected from PackageJson property ""repository.url""",https://github.com/npm/hosted-git-info,"as detected from PackageJson property ""homepage""",https://github.com/npm/hosted-git-info/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/hosted-git-info/-/hosted-git-info-2.8.9.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,9b120301bf4bb26e83a0e27bc47fb9f97e32d4b53fe078b9d0bf42e6c22cc0adc9cd42d2e1bc24d45be374182f611e1bcd3e2db944220b5e451367f91db2ef63,me@re-becca.org,active,Active in npm registory,2025-05-14T20:03:38.560Z
library,read-pkg@3.0.0|semver@5.7.2,ISC,,GitHub Inc.,semver,5.7.2,pkg:npm/semver@5.7.2,node_modules/read-pkg/node_modules/semver,The semantic version parser used by npm.,git+https://github.com/npm/node-semver.git,"as detected from PackageJson property ""repository.url""",https://github.com/npm/node-semver#readme,"as detected from PackageJson property ""homepage""",https://github.com/npm/node-semver/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/semver/-/semver-5.7.2.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,701ce79d0f4a8c9a94ebb079d91302eb908c6ab2b6eb4d161676e471a8b05aadf1cbfe61685265b21827a63a2f31527e1df7f8f5df06127d1bf3b0b9a43435d2,,active,Active in npm registory,2025-05-14T20:04:22.201Z
library,load-json-file@4.0.0,MIT,,Sindre Sorhus,load-json-file,4.0.0,pkg:npm/load-json-file@4.0.0,node_modules/load-json-file,Read and parse a JSON file,git+https://github.com/sindresorhus/load-json-file.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/load-json-file#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/load-json-file/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/load-json-file/-/load-json-file-4.0.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,2b1f2131a9235f4ded8864cb008749fa52f486d2a75e311937a864feda337ff58eb9819d64126b67eac22516d50ae82c8c1de330b9fdef8e8db1021fe558c133,sindresorhus@gmail.com,active,Active in npm registory,2023-06-17T00:08:15.329Z
library,load-json-file@4.0.0|pify@3.0.0,MIT,,Sindre Sorhus,pify,3.0.0,pkg:npm/pify@3.0.0,node_modules/load-json-file/node_modules/pify,Promisify a callback-style function,git+https://github.com/sindresorhus/pify.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/pify#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/pify/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/pify/-/pify-3.0.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,0b716c54d1f5b9d4845f8f20197d717efc1359fb185a3e54fbcfee2b5e411b3206acaa14a60857f21599c1afce1676a406289536606f7a64c947999ccbb88f72,sindresorhus@gmail.com,active,Active in npm registory,2023-06-17T00:08:09.166Z
library,graceful-fs@4.2.11,ISC,,,graceful-fs,4.2.11,pkg:npm/graceful-fs@4.2.11,node_modules/graceful-fs,A drop-in replacement for fs~ making various improvements.,git+https://github.com/isaacs/node-graceful-fs.git,"as detected from PackageJson property ""repository.url""",https://github.com/isaacs/node-graceful-fs#readme,"as detected from PackageJson property ""homepage""",https://github.com/isaacs/node-graceful-fs/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/graceful-fs/-/graceful-fs-4.2.11.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,45b279fe398570d342703579a3d7939c12c9fc7b33595d0fef76dcf857f89d2feb263f98692e881b288e2f45680585fe9755ab97793ade1fcaac7fa7849d17bd,,active,Active in npm registory,2023-06-09T21:32:46.823Z
library,parse-json@4.0.0,MIT,,Sindre Sorhus,parse-json,4.0.0,pkg:npm/parse-json@4.0.0,node_modules/parse-json,Parse JSON with more helpful errors,git+https://github.com/sindresorhus/parse-json.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/parse-json#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/parse-json/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/parse-json/-/parse-json-4.0.0.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,68e228b3c6ee8c637ddfff0ec7f8cf2e1ed1c159cf132b329d5144f9f419ca0ea32842c41f0ce029d2d11475205c92fa9329628d54810b806f37d3a6b01e3c47,sindresorhus@gmail.com,active,Active in npm registory,2025-04-09T09:02:03.484Z
library,error-ex@1.3.2,MIT,,,error-ex,1.3.2,pkg:npm/error-ex@1.3.2,node_modules/error-ex,Easy error subclassing and stack customization,git+https://github.com/qix-/node-error-ex.git,"as detected from PackageJson property ""repository.url""",https://github.com/qix-/node-error-ex#readme,"as detected from PackageJson property ""homepage""",https://github.com/qix-/node-error-ex/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/error-ex/-/error-ex-1.3.2.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,edd147366a9e15212dd9906c0ab8a8aca9e7dd9da98fe7ddf64988e90a16c38fff0cbfa270405f73453ba890a2b2aad3b0a4e3c387cd172da95bd3aa4ad0fce2,,active,Active in npm registory,2023-06-17T00:08:07.139Z
library,is-arrayish@0.2.1,MIT,,Qix,is-arrayish,0.2.1,pkg:npm/is-arrayish@0.2.1,node_modules/is-arrayish,Determines if an object can be used as an array,git+https://github.com/qix-/node-is-arrayish.git,"as detected from PackageJson property ""repository.url""",https://github.com/qix-/node-is-arrayish#readme,"as detected from PackageJson property ""homepage""",https://github.com/qix-/node-is-arrayish/issues,"as detected from PackageJson property ""bugs.url""",https://registry.npmjs.org/is-arrayish/-/is-arrayish-0.2.1.tgz,"as detected from npm-ls property ""resolved"" and property ""integrity""",SHA-512,cf3d3a4bcb74a33a035cc1beb9b7b6eb37824cd5dc2883c96498bc841ac5e227422e6b38086f50b4aeea065d5ba22e4e0f31698ecc1be493e61c26cca63698ce,,active,Active in npm registory,2023-07-12T21:04:09.634Z
